Selection	Begin Time (s)	End Time (s)
4733	82567.419750	82568.720250
4734	82575.809250	82577.033250
4735	82577.747250	82580.832750
4736	82581.138750	82583.612250
4737	82589.910750	82591.950750
4738	82606.664250	82607.684250
4739	82608.270750	82610.616750
4740	82632.138750	82633.617750
4741	82635.326250	82638.080250
4742	82644.378750	82646.826750
4743	82654.706250	82657.434750
4744	82659.245250	82661.132250
4745	82662.483750	82664.498250
4746	82674.290250	82675.437750
4747	82685.178750	82688.085750
4748	82707.669750	82709.148750
4749	82711.698750	82713.891750
4750	82738.856250	82741.941750
4751	82743.905250	82746.149250
4752	82759.307250	82764.381750
4753	82765.070250	82767.033750
4754	82808.751750	82813.443750
4755	82822.088250	82824.638250
4756	82824.944250	82828.565250
4757	82852.560750	82853.580750
4758	82870.028250	82873.802250
4759	82881.044250	82883.415750
4760	82912.944750	82914.066750
4761	82915.647750	82919.013750
4762	82919.982750	82921.130250
4763	82921.971750	82923.195750
4764	82938.725250	82939.770750
4765	82957.085250	82959.099750
4766	82977.179250	82978.683750
4767	82984.523250	82985.976750
4768	83031.341250	83034.350250
4769	83039.526750	83041.566750
4770	83042.612250	83047.508250
4771	83049.369750	83050.389750
4772	83092.592250	83093.867250
4773	83094.300750	83100.369750
4774	83101.083750	83102.205750
4775	83120.718750	83122.223250
4776	83149.839750	83152.899750
4777	83153.358750	83156.877750
4778	83176.946250	83179.445250
4779	83227.334250	83230.904250
4780	83238.299250	83239.880250
4781	83267.063250	83270.480250
4782	83272.826250	83273.846250
4783	83281.164750	83286.443250
4784	83301.233250	83302.814250
4785	83321.709750	83324.106750
4786	83325.917250	83327.931750
4787	83338.412250	83339.687250
4788	83339.942250	83342.441250
4789	83344.659750	83346.215250
4790	83364.830250	83365.926750
4791	83375.744250	83379.849750
4792	83380.997250	83382.654750
4793	83390.432250	83391.554250
4794	83392.778250	83395.506750
4795	83412.030750	83413.382250
4796	83431.844250	83435.643750
4797	83436.893250	83439.239250
4798	83445.231750	83451.887250
4799	83486.108250	83489.474250
4800	83491.233750	83493.248250
4801	83500.719750	83501.918250
4802	83502.606750	83504.162250
4803	83505.743250	83506.916250
4804	83537.414250	83541.188250
4805	83545.956750	83547.206250
4806	83577.168750	83582.753250
4807	83611.389750	83612.945250
4808	83618.453250	83620.289250
4809	83633.957250	83638.725750
4810	83653.566750	83656.091250
4811	83664.531750	83667.693750
4812	83679.653250	83680.800750
4813	83691.179250	83697.911250
4814	83699.594250	83701.455750
4815	83706.122250	83708.213250
4816	83716.398750	83717.775750
4817	83719.968750	83722.314750
4818	83742.689250	83743.811250
4819	83746.871250	83748.401250
4820	83778.567750	83781.398250
4821	83785.197750	83786.217750
4822	83797.106250	83798.381250
4823	83803.557750	83804.756250
4824	83805.725250	83806.872750
4825	83808.326250	83809.550250
4826	83820.897750	83821.943250
4827	83841.399750	83842.521750
4828	83845.199250	83846.244750
4829	83859.734250	83861.111250
4830	83864.375250	83865.828750
4831	83895.612750	83899.488750
4832	83949.851250	83951.024250
4833	83951.534250	83957.093250
4834	83965.941750	83967.522750
4835	84011.841750	84013.550250
4836	84044.813250	84046.419750
4837	84052.131750	84053.151750
4838	84057.359250	84058.481250
4839	84071.358750	84073.398750
4840	84128.300250	84129.498750
4841	84130.034250	84131.742750
4842	84132.558750	84137.811750
4843	84156.605250	84160.430250
4844	84169.202250	84170.553750
4845	84206.967750	84208.625250
4846	84213.189750	84214.974750
4847	84249.960750	84251.439750
4848	84257.177250	84258.197250
4849	84262.863750	84264.138750
4850	84264.750750	84267.785250
4851	84278.852250	84284.436750
4852	84315.954750	84318.785250
4853	84338.751750	84345.177750
4854	84361.242750	84363.180750
4855	84372.539250	84375.369750
4856	84375.777750	84379.067250
4857	84398.523750	84401.711250
4858	84416.883750	84418.617750
4859	84425.553750	84428.307750
4860	84435.396750	84436.722750
4861	84437.079750	84439.349250
4862	84448.325250	84451.436250
4863	84463.599750	84464.721750
4864	84484.025250	84485.733750
4865	84495.194250	84500.345250
4866	84534.362250	84536.427750
4867	84551.676750	84553.104750
4868	84561.035250	84562.208250
4869	84564.401250	84566.339250
4870	84582.735750	84583.781250
4871	84584.036250	84585.132750
4872	84615.477750	84618.282750
4873	84667.778250	84669.078750
4874	84704.166750	84705.875250
4875	84716.279250	84717.426750
4876	84720.002250	84721.506750
4877	84733.976250	84735.531750
4878	84756.161250	84757.793250
4879	84763.989750	84766.590750
4880	84795.584250	84797.981250
4881	84810.017250	84811.623750
4882	84854.846250	84858.084750
4883	84861.450750	84863.235750
4884	84884.171250	84885.803250
4885	84934.559250	84935.630250
4886	84941.597250	84943.331250
4887	84970.284750	84973.064250
4888	85003.434750	85004.531250
4889	85048.671750	85050.711750
4890	85079.807250	85082.790750
4891	85144.832250	85145.928750
4892	85152.992250	85154.114250
4893	85164.008250	85165.385250
4894	85172.856750	85178.823750
4895	85179.512250	85180.710750
4896	85238.136750	85239.921750
4897	85241.987250	85243.236750
4898	85261.494750	85262.795250
4899	85269.221250	85271.490750
4900	85290.462750	85293.293250
4901	85295.180250	85297.143750
4902	85303.365750	85304.436750
4903	85322.465250	85325.142750
4904	85355.895750	85357.043250
4905	85374.026250	85375.709250
4906	85402.892250	85405.212750
4907	85474.470750	85476.536250
4908	85479.111750	85480.437750
4909	85494.284250	85495.380750
4910	85496.094750	85498.058250
4911	85499.180250	85500.200250
4912	85522.002750	85523.022750
4913	85530.494250	85532.100750
4914	85538.093250	85539.495750
4915	85541.204250	85543.881750
4916	85566.780750	85572.161250
4917	85574.609250	85576.496250
4918	85631.423250	85633.641750
4919	85691.093250	85698.003750
4920	85705.985250	85709.504250
4921	85745.841750	85751.910750
4922	85758.285750	85760.147250
4923	85760.504250	85764.023250
4924	85801.916250	85803.216750
4925	85806.098250	85807.143750
4926	85815.023250	85817.853750
4927	85860.132750	85863.167250
4928	85893.588750	85895.297250
4929	85926.407250	85927.452750
4930	85973.276250	85974.398250
4931	85979.319750	85981.818750
4932	86048.960250	86050.005750
4933	86062.730250	86064.107250
4934	86064.617250	86065.739250
4935	86086.547250	86089.020750
4936	86099.246250	86102.612250
4937	86115.770250	86117.835750
4938	86138.363250	86140.326750
4939	86141.780250	86144.330250
4940	86153.204250	86155.065750
4941	86155.320750	86156.340750
4942	86192.780250	86196.681750
4943	86196.987750	86198.874750
4944	86206.830750	86208.896250
4945	86230.749750	86233.937250
4946	86263.568250	86265.149250
4947	86302.098750	86304.954750
4948	86346.417750	86349.299250
4949	86350.115250	86351.798250
4950	86352.614250	86354.220750
4951	86356.082250	86360.111250
